0;0;0;0;x;x;
3771;210;86;43;tallard;x
3772;59;142;58;briancon;x
3773;120;68;165;gap;x
3774;176;237;61;albon;x
3775;174;145;197;die;x
3776;95;138;215;embrun;x
3777;189;19;15;vienne;x
3778;173;109;117;caseneuve;x
3779;214;128;241;marseille;x
3780;170;63;77;les_baux_de_provence;x
3781;209;82;1;manosque;x
3782;164;215;52;valreas;x
3783;37;89;98;toulon;x
3784;193;42;14;aix_en_provence;x
3785;168;23;65;forcalquier;x
3786;53;19;52;montauban_sur_l_ouveze;x
3787;98;44;105;antibes;x
3788;231;254;20;orange;x
3789;210;71;226;digne;x
3790;238;71;96;frejus;x
3791;10;142;125;avignon;x
3792;15;132;243;arles;x
3793;72;242;99;meyrargues;x
3794;152;152;15;carpentras;x
3795;63;184;187;draguignan;x
3796;254;88;8;kyburg;x
3797;204;230;11;thurgau;x
3798;18;138;188;toggenburg;x
3799;151;72;39;zurich;x
3800;157;71;69;sankt_gallen;x
3801;198;168;7;haag;x
3802;172;73;6;ortenburg;x
3803;120;253;74;straubing;x
3804;222;121;63;passau;x
3805;211;133;55;neuburg;x
3806;139;119;23;rosenheim;x
3807;142;150;4;wunsiedel;x
3808;96;178;49;mainburg;x
3809;251;180;34;leuchtenberg;x
3810;78;213;21;deggendorf;x
3811;238;83;54;freyung;x
3812;206;137;60;reichenbach;x
3813;161;200;27;eisenstein;x
3814;121;184;48;ingolstadt;x
3815;215;56;6;eggenfelden;x
3816;219;59;14;herrenchiemsee;x
3817;55;54;36;landshut;x
3818;72;62;69;regensburg;x
3819;163;183;12;braunau;x
3820;202;52;62;neumarkt;x
3821;60;101;32;bayern;x
3822;111;80;68;kitzbuhel;x
3823;204;201;71;sulzbach-rosenberg;x
3824;83;111;8;freising;x
3825;178;64;24;coburg;x
3826;239;164;49;eichstatt;x
3827;139;162;4;stornstein;x
3828;96;195;64;bamberg;x
3829;69;197;67;bad_windsheim;x
3830;144;178;6;ansbach;x
3831;102;55;67;cronach;x
3832;73;169;75;bayreuth;x
3833;194;242;15;kulmbach;x
3834;198;160;48;nurnberg;x
3835;161;105;21;bavarian_konigsberg;x
3836;107;182;7;rothenburg;x
3837;188;162;59;hanau;x
3838;81;179;2;rieneck;x
3839;202;141;22;neustadt_an_der_saale;x
3840;58;255;45;wurzburg;x
3841;139;235;69;schweinfurt;x
3842;94;55;85;hieephios;x
3843;63;94;50;castell;x
3844;92;144;19;burgau;x
3845;149;161;39;oettingen;x
3846;234;120;7;memmingen;x
3847;140;121;6;landsberg;x
3848;224;168;0;kaufbeuren;x
3849;171;84;27;kempten;x
3850;228;74;52;augsburg;x
3851;244;218;5;donauworth;x
3852;50;110;41;marbach_am_neckar;x
3853;114;167;143;schwabisch_hall;x
3854;127;178;14;lindau;x
3855;229;107;27;calw;x
3856;200;134;21;heilbronn;x
3857;166;62;35;munsingen;x
3858;206;201;61;bad_mergentheim;x
3859;147;254;26;ulm;x
3860;251;239;66;tubingen;x
3861;118;222;30;hohenlohe;x
3862;125;169;59;wurttemberg;x
3863;204;128;33;ellwangen;x
3864;210;133;23;goppingen;x
3865;70;98;47;heidenheim;x
3866;140;99;31;urach;x
3867;200;252;26;ravensburg;x
3868;160;66;189;biberach;x
3869;148;131;28;offenburg;x
3870;122;158;5;klettgau;x
3871;160;162;5;konstanz;x
3872;213;236;54;baden;x
3873;90;78;8;sulz;x
3874;71;235;2;berdelphera;x
3875;225;97;36;breisgau;x
3876;213;59;63;durlach;x
3877;68;150;24;furstenberg;x
3878;207;182;45;goa;x
3879;169;188;48;methneathena;x
3880;254;237;33;vengurla;x
3881;222;229;53;karwar;x
3882;240;192;36;malvan;x
3883;223;235;15;murud;x
3884;241;175;6;shrivardhan;x
3885;169;154;25;ratnagiri;x
3886;161;166;34;sangli;x
3887;236;187;64;akluj;x
3888;147;110;33;jamkhandi;x
3889;195;189;18;satara;x
3890;159;100;5;bijapur;x
3891;220;244;41;miraj;x
3892;224;214;9;bhor;x
3893;184;121;38;shorapur;x
3894;201;203;54;pandharpur;x
3895;214;195;41;karad;x
3896;228;163;31;athani;x
3897;213;213;67;kolhapur;x
3898;178;172;46;belgaon;x
3899;223;210;52;hubli;x
3900;210;225;29;haveri;x
3901;196;150;40;gudag;x
3902;251;153;30;savanur;x
3903;237;171;11;gadwal;x
3904;253;205;5;mudgal;x
3905;191;154;66;raichuru;x
3906;227;163;32;koppla;x
3907;233;236;9;ilkal;x
3908;198;115;23;gajendragarh;x
3909;148;58;46;kottagudam;x
3910;247;144;56;nalgonda;x
3911;234;56;42;khammam;x
3912;219;56;21;yellandu;x
3913;192;203;14;devaraconda;x
3914;239;119;68;nandyal;x
3915;188;81;33;macherla;x
3916;188;161;74;medak;x
3917;233;189;52;mahbubabad;x
3918;255;201;66;hyderabad;x
3919;190;100;25;warangal;x
3920;214;153;33;koratla;x
3921;192;179;28;mahbubnagarh;x
3922;236;144;0;kazipet;x
3923;125;123;21;nizamabad;x
3924;174;152;7;golconda;x
3925;252;173;48;parkal;x
3926;189;154;0;yeotmal;x
3927;172;94;2;alelamtes;x
3928;183;219;70;orchogelios;x
3929;173;140;20;manwat;x
3930;224;153;17;nirmal;x
3931;234;136;56;bhainsa;x
3932;240;162;1;akola;x
3933;185;117;38;methukoetta;x
3934;102;86;7;balaghat;x
3935;176;185;72;warora;x
3936;159;156;53;amaravati;x
3937;101;75;24;gondia;x
3938;195;199;17;kawardha;x
3939;78;73;33;imbmiletinda;x
3940;157;109;0;nagpur;x
3941;215;144;60;sironcha;x
3942;161;92;0;chandrapur;x
3943;227;152;33;armori;x
3944;198;179;72;pathardi;x
3945;190;197;46;lonawla;x
3946;211;228;37;purli;x
3947;163;121;30;ahmednagar;x
3948;231;218;37;junnar;x
3949;229;231;27;shrirampur;x
3950;221;232;25;puna;x
3951;176;137;44;kandahar;x
3952;174;140;60;solapur;x
3953;150;117;71;bidar;x
3954;140;91;40;yadgir;x
3955;192;112;22;osmanabad;x
3956;140;96;32;aland;x
3957;227;119;29;patan;x
3958;180;135;73;morgdioseia;x
3959;153;116;29;kormala;x
3960;114;65;25;barsi;x
3961;222;222;29;nashik;x
3962;229;216;60;ithelolea;x
3963;220;231;46;lemochlea;x
3964;204;227;62;daulatabad;x
3965;223;242;44;sinnar;x
3966;211;222;13;malkapur;x
3967;161;159;44;yddioita;x
3968;210;252;13;bhadgaon;x
3969;234;204;60;nandgaon;x
3970;187;76;51;masulipatnam;x
3971;212;60;33;guntur;x
3972;182;62;39;west_godavari;x
3973;210;58;61;vijayawada;x
3974;188;67;41;markapur;x
3975;207;74;1;east_godavari;x
3976;223;67;41;narasaraopet;x
3977;236;103;112;godavari;x
3978;227;64;75;kavali;x
3979;210;105;59;chirala;x
3980;176;222;69;apadimaera;x
3981;193;171;46;ithancalynae;x
3982;123;70;60;heramaoli;x
3983;117;70;34;koerythus;x
3984;101;123;25;lamkancum;x
3985;242;218;48;iasliai;x
3986;73;149;68;dimargesmos;x
3987;57;116;69;cymleibeosse;x
3988;165;116;64;idalolsos;x
3989;79;66;56;demmarathrea;x
3990;67;74;39;abcorcida;x
3991;209;215;62;korinthmorgaoli;x
3992;176;91;46;aeghites;x
3993;101;236;20;kailariuf;x
3994;107;174;8;morganlefatrea;x
3995;160;112;17;agrinopusrea;x
3996;95;103;39;gourbergtrias;x
3997;251;192;32;maronlekhalia;x
3998;115;219;26;didymupetra;x
3999;254;127;11;marodidynes;x
4000;159;80;66;nalaodae;x
4001;119;103;35;hermihermyra;x
4002;191;158;48;kalliaytetta;x
4003;55;200;70;coleubios;x
4004;254;171;49;kachaera;x
4005;191;105;74;kameiorioli;x
4006;69;200;2;amikouica;x
4007;112;123;10;korinlepmea;x
4008;122;61;53;mylkasmcum;x
4009;62;221;55;massakouricum;x
4010;99;88;0;hubcyrtrias;x
4011;58;134;43;lauheloatrea;x
4012;244;238;16;metharslia;x
4013;170;252;65;laodiheloai;x
4014;147;19;115;olynantiptherna;x
4015;170;100;38;lekhakniate;x
4016;118;227;17;kydochaesmos;x
4017;78;170;66;bhyrtkoriinon;x
4018;133;90;68;kalcrouf;x
4019;93;188;72;nyastcum;x
4020;96;60;0;calganum;x
4021;227;115;20;korimorgarea;x
4022;180;202;62;dorjuoli;x
4023;70;109;10;didkourita;x
4024;133;67;65;didymilloli;x
4025;50;155;45;kerkhemeate;x
4026;140;75;48;cleooresus;x
4027;161;165;65;epidneaalous;x
4028;61;140;5;erythaleiana;x
4029;242;169;8;amaopuine;x
4030;220;134;9;cymellia;x
4031;58;184;67;bouberthena;x
4032;90;85;66;magngytinda;x
4033;180;128;44;olyapollinon;x
4034;232;109;37;lapdellia;x
4035;62;74;54;meselapitdia;x
4036;251;189;44;cymcyrita;x
4037;115;78;1;kydoitathus;x
4038;200;171;11;gangnymae;x
4039;82;227;43;kepmegainon;x
4040;250;140;25;nydymissa;x
4041;0;170;0;golggonthus;x
4042;122;129;46;laodiandesmos;x
4043;160;103;6;didkimmertherna;x
4044;64;236;43;hymethulia;x
4045;251;226;19;dimamaosse;x
4046;100;129;36;borysdicmos;x
4047;176;159;19;gyrthcrorea;x
4048;104;233;22;monasdiolia;x
4049;94;140;71;hagiepheita;x
4050;169;234;22;oepkyreosia;x
4051;95;189;23;eleubybate;x
4052;109;155;49;antipmisina;x
4053;94;56;17;ithaasidos;x
4054;148;163;29;laoclazodos;x
4055;221;155;5;cromonida;x
4056;219;73;7;ephehemeropetra;x
4057;250;122;30;kamkaae;x
4058;204;222;44;antiglapion;x
4059;110;246;41;argkimmeder;x
4060;208;250;27;moiolcyra;x
4061;98;106;7;marmoriene;x
4062;231;182;42;calliopusthrae;x
4063;121;104;0;alamagnethera;x
4064;172;168;43;adramaenthus;x
4065;56;187;70;hiekumlia;x
4066;183;84;27;olbeleuaea;x
4067;163;107;59;asklastder;x
4068;111;109;31;amarymethnae;x
4069;163;206;39;edorchothus;x
4070;133;78;4;kasmcoldos;x
4071;149;172;62;dicaeamilelia;x
4072;169;61;49;lapitmanlia;x
4073;230;150;55;eregorgpetra;x
4074;85;101;31;ephelepmenus;x
4075;206;109;72;helcalyessa;x
4076;99;186;16;kasmcorcthena;x
4077;132;126;24;hublimbrlia;x
4078;109;82;8;ialyedaea;x
4079;149;210;10;marochyoli;x
4080;126;214;35;kykumlia;x
4081;85;78;40;borysdemetessa;x
4082;69;152;7;ododedos;x
4083;206;243;24;amadecder;x
4084;76;164;46;lindemporthera;x
4085;155;191;154;magopusmos;x
4086;151;111;33;knoslintiri;x
4087;127;181;59;heranymphtiri;x
4088;175;66;38;kimmkourthus;x
4089;212;230;27;koriherica;x
4090;114;157;66;epheartemlia;x
4091;229;249;58;kerkicorcessa;x
4092;71;117;20;aphikerkidos;x
4093;232;195;44;lekhahistrera;x
4094;198;176;72;locrdemeton;x
4095;124;169;57;lekmaratae;x
4096;94;160;1;hermiodeion;x
4097;190;99;44;mesegonate;x
4098;105;235;64;dicgythum;x
4099;249;124;15;erythgolpetra;x
4100;114;100;30;laodbyzeia;x
4101;128;129;72;cleokameirida;x
4102;147;51;56;olbjuetta;x
4103;152;167;31;marmnypetra;x
4104;177;122;50;kameeleumenus;x
4105;229;91;28;kocniissa;x
4106;205;164;53;laoiascum;x
4107;247;216;43;locrhellesthos;x
4108;153;106;36;methodlia;x
4109;203;169;1;leoasklthos;x
4110;77;158;64;leolaoum;x
4111;178;134;30;oropmilldia;x
4112;86;52;35;caryeretrea;x
4113;68;137;69;athmetaponine;x
4114;112;205;8;metapgortytiri;x
4115;55;112;60;hieritalia;x
4116;245;213;22;lilakerkinate;x
4117;168;178;42;corclampsnes;x
4118;127;53;11;odesslampsaene;x
4119;254;175;1;miscalypolis;x
4120;255;85;71;ereschersos;x
4121;243;161;31;imbialesmos;x
4122;69;172;10;opukandus;x
4123;243;215;14;lefkaoroonia;x
4124;112;89;6;morganmorgansos;x
4125;99;254;11;kanmegallia;x
4126;196;179;23;hierlapatrea;x
4127;145;145;41;erychalder;x
4128;56;116;44;lebeempila;x
4129;180;168;4;olynkorinthonia;x
4130;127;182;51;madytkalthrae;x
4131;203;126;19;asgonthus;x
4132;121;251;40;maratalenae;x
4133;163;184;17;itmalltrias;x
4134;246;169;35;epheoriclia;x
4135;51;59;74;korintagrinlia;x
4136;109;157;33;mulmoene;x
4137;161;100;69;leontambrtherna;x
4138;225;110;44;kalnicalous;x
4139;219;210;26;acthistlia;x
4140;104;227;53;orikynlia;x
4141;84;81;48;boudeceonia;x
4142;190;105;52;byzlinmea;x
4143;232;209;4;leimethaaea;x
4144;125;142;75;lariselion;x
4145;115;68;70;akrlekhaetta;x
4146;54;128;32;mygazuf;x
4147;189;128;61;elebarica;x
4148;125;54;45;acthuboas;x
4149;178;202;71;boryskerkiissa;x
4150;124;124;58;gythikorinai;x
4151;51;191;6;histrlesmos;x
4152;237;78;75;acankamon;x
4153;58;171;19;meglekhaoas;x
4154;136;255;27;katacolomos;x
4155;195;220;33;olbanklis;x
4156;101;107;45;cherlapipetra;x
4157;109;242;72;bouknossai;x
4158;65;77;15;kydathita;x
4159;248;190;14;lefkaodestiri;x
4160;124;191;43;demetkorinthita;x
4161;117;136;8;iaaphioli;x
4162;183;95;55;crohistosse;x
4163;143;50;67;kouriodeina;x
4164;128;146;49;massadramera;x
4165;178;172;53;cythlampstrias;x
4166;219;121;26;callilampmea;x
4167;86;194;64;amaachila;x
4168;224;130;22;diosgolcum;x
4169;247;85;45;gemethtrias;x
4170;209;75;0;epheempoas;x
4171;84;52;57;kamaemporoas;x
4172;240;131;43;elchellai;x
4173;230;187;61;calychyina;x
4174;73;161;19;mallmylate;x
4175;94;156;49;mydeceetta;x
4176;216;181;34;achchamdia;x
4177;73;219;55;elgolgcia;x
4178;235;74;44;olbilampsmea;x
4179;254;66;6;gorhieraila;x
4180;101;76;44;hubhelissa;x
4181;185;194;33;aleakrum;x
4182;212;246;8;monbraudos;x
4183;207;164;21;kerkichytlia;x
4184;223;186;73;callidicrias;x
4185;126;115;22;dimlium;x
4186;177;242;0;argepheesmos;x
4187;97;164;57;demcebrmea;x
4188;206;127;11;ogythtrias;x
4189;249;238;72;neakourthera;x
4190;207;124;26;amamanmos;x
4191;237;185;28;ambrlampsaissa;x
4192;82;81;19;odeimboas;x
4193;155;186;18;astleothrae;x
4194;255;0;0;hublolymatrea;x
4195;176;54;61;maratoricia;x
4196;132;225;107;cythaegdos;x
4197;46;147;19;kouepidai;x
4198;231;130;50;delgelia;x
4199;57;177;29;antipmisium;x
4200;94;209;21;didynymesmos;x
4201;193;208;74;andoputiri;x
4202;70;92;58;methaalius;x
4203;206;146;70;chamedita;x
4204;108;158;57;oropjukon;x
4205;176;250;62;hemeroborysosse;x
4206;181;156;18;nymyliana;x
4207;75;60;67;amarmaronlea;x
4208;103;132;2;chedymthus;x
4209;139;234;51;cleocleoum;x
4210;186;67;73;nysaigmea;x
4211;139;193;23;olymueia;x
4212;187;246;52;ashta;x
4213;177;156;8;barwaha;x
4214;141;237;63;ujjain;x
4215;191;158;22;chapra;x
4216;201;141;13;indaur;x
4217;188;236;23;manawar;x
4218;186;235;71;kannod;x
4219;186;241;53;pamakhedi;x
4220;146;91;1;dewas;x
4221;205;255;40;mandu;x
4222;207;220;61;alarapur;x
4223;172;243;171;jhaba;x
4224;243;222;171;alirajpur;x
4225;227;216;50;kukshi;x
4226;229;222;10;jerabad;x
4227;194;128;18;tandha;x
4228;242;248;172;mathwar;x
4229;199;149;33;dhar;x
4230;114;135;57;barug;x
4231;85;174;68;tendukheda;x
4232;169;227;68;sagar;x
4233;164;174;12;korwai;x
4234;162;201;17;garh;x
4235;95;169;20;barwa_sagar;x
4236;62;92;56;sanchi;x
4237;76;167;61;begamganj;x
4238;125;129;4;rehti;x
4239;144;196;34;chirakut;x
4240;96;177;25;maharajpur;x
4241;54;116;4;deori;x
4242;60;99;12;nagarh;x
4243;118;215;6;satna;x
4244;171;240;30;rath;x
4245;142;250;72;kalpi;x
4246;125;195;43;barwa_sumerpur;x
4247;100;79;19;katangi;x
4248;102;137;67;amaridaera;x
4249;145;144;24;hoshangabad;x
4250;61;70;24;umaria;x
4251;94;53;19;seoni;x
4252;110;120;24;mandla;x
4253;113;147;9;pitihra;x
4254;105;64;15;gadarwara;x
4255;72;91;7;jabalpur;x
4256;75;51;4;chhindwara;x
4257;195;239;33;kasaphider;x
4258;222;239;37;borysasknae;x
4259;223;216;50;betul;x
4260;134;153;75;edemonsos;x
4261;202;227;52;kalmonastica;x
4262;208;183;33;oreskertrias;x
4263;202;229;3;harda;x
4264;180;152;10;erythlaodidus;x
4265;234;228;7;sanawad;x
4266;208;215;27;anjad;x
4267;221;224;66;satana;x
4268;220;244;49;jalgaon;x
4269;212;249;124;shirpur;x
4270;193;251;69;malegaon;x
4271;243;249;71;nandurbar;x
4272;215;237;61;pati;x
4273;85;252;49;bankura;x
4274;139;145;37;mayurbhani;x
4275;73;251;23;singhbhum;x
4276;125;138;15;kuonjhar;x
4277;140;145;8;bolpur;x
4278;113;121;40;seraikela;x
4279;129;175;39;deoghar;x
4280;134;190;22;durgapur;x
4281;98;145;42;baharampur;x
4282;79;181;47;bhagalpur;x
4283;169;241;62;manbhum;x
4284;89;154;67;chirmiri;x
4285;101;94;2;madwa;x
4286;114;167;75;jamshedpur;x
4287;161;156;4;robertsganj;x
4288;99;132;45;sasaram;x
4289;158;162;111;khamaria;x
4290;153;163;17;sohagpur;x
4291;176;57;14;koraput;x
4292;168;80;69;venkatapuram;x
4293;187;167;7;kanker;x
4294;247;129;70;raigarh;x
4295;227;61;25;cherla;x
4296;159;70;15;bastar;x
4297;166;60;52;usur;x
4298;185;122;73;north_godavari;x
4299;194;64;71;nayanpur;x
4300;255;89;41;dantewara;x
4301;218;113;60;jeypore;x
4302;151;58;26;jagdalpur;x
4303;161;235;59;sindri;x
4304;85;149;20;muri;x
4305;98;105;16;ranchi;x
4306;122;127;35;palamau;x
4307;111;204;35;gaya;x
4308;72;230;67;aurangabad;x
4309;123;124;3;ambikapur;x
4310;129;160;55;pratabpur;x
4311;233;182;52;durg;x
4312;246;160;56;raipur;x
4313;143;158;74;balaspur;x
4314;151;232;72;khairagarh;x
4315;147;168;64;simdega;x
4316;105;127;43;sambalpur;x
4317;115;164;7;somai;x
4318;247;158;58;rairakhol;x
4319;174;194;2;bamra;x
4320;137;226;41;patewari;x
4321;56;75;47;kota;x
4322;141;91;19;bundi;x
4323;172;190;73;shahpur;x
4324;105;77;33;sirmathura;x
4325;142;113;59;kishengarh;x
4326;91;225;72;joura;x
4327;180;127;60;karauli;x
4328;143;58;21;jaipur;x
4329;92;109;58;karanpur;x
4330;83;134;74;kailaras;x
4331;249;155;0;jodhpur;x
4332;240;209;51;marwar;x
4333;236;171;69;sanchore;x
4334;248;184;31;sirohi;x
4335;224;156;25;pali;x
4336;220;158;37;gudamalani;x
4337;215;187;132;udaipur;x
4338;142;95;64;idar;x
4339;135;102;38;gwa;x
4340;201;50;2;lunawada;x
4341;128;90;103;modasa;x
4342;236;87;5;dewgard_baria;x
4343;246;251;50;jaora;x
4344;208;224;35;godhra;x
4345;147;59;29;jhalod;x
4346;228;196;34;barnagarh;x
4347;141;95;9;sailana;x
4348;146;82;40;jabua;x
4349;121;76;48;sagar;x
4350;252;174;64;danta;x
4351;208;140;7;malpura;x
4352;210;208;61;ajmer;x
4353;134;59;16;kekri;x
4354;162;99;21;mewar;x
4355;201;142;29;lesodatrea;x
4356;245;168;19;lamba;x
4357;152;180;32;kharka;x
4358;153;254;37;pachhar;x
4359;69;94;42;gwalior;x
4360;50;118;15;ambah;x
4361;74;101;25;morena;x
4362;146;177;19;jhansi;x
4363;69;99;59;guna;x
4364;155;125;9;tanana;x
4365;213;164;19;rajgarh;x
4366;176;198;67;sihor;x
4367;71;76;16;maksudangarh;x
4368;105;75;8;bhopal;x
4369;150;155;49;salamatpur;x
4370;142;151;63;bairagarh;x
4371;74;122;74;basoda;x
4372;156;153;46;jhalawar;x
4373;104;201;15;sironj;x
4374;227;208;36;shajapur;x
4375;144;135;50;sarangpur;x
4376;76;92;23;byaura;x
4377;103;112;34;baran;x
4378;213;222;43;morgkimmoli;x
4379;93;137;3;morgeresyra;x
4380;183;197;45;koiepiduf;x
4381;182;184;1;kamechersuf;x
4382;156;136;71;alabouae;x
4383;121;247;4;knidcalyita;x
4384;73;128;7;calmethalis;x
4385;172;254;57;clazamaissa;x
4386;184;248;42;kougortythos;x
4387;92;234;1;nirhalitiri;x
4388;107;172;13;methaascia;x
4389;165;102;66;arslepreaea;x
4390;129;158;50;agrinkimene;x
4391;141;178;53;kyrkumai;x
4392;142;64;29;kameiclazmea;x
4393;180;162;50;nymamaae;x
4394;120;234;38;maratgonllai;x
4395;165;194;36;lepreephyrene;x
4396;133;66;14;kanneubdos;x
4397;160;75;45;cnikerklia;x
4398;199;212;60;kourimoclia;x
4399;60;117;62;olymlepreila;x
4400;186;73;41;leprekataae;x
4401;208;133;12;clahierida;x
4402;115;160;51;dyleibeonia;x
4403;83;121;56;marmargyrum;x
4404;155;242;50;korinthdimallai;x
4405;81;70;32;ololbilia;x
4406;194;185;75;olymnirpolis;x
4407;217;174;41;ialekhlia;x
4408;192;223;66;gorgiotes;x
4409;63;100;55;metlisum;x
4410;81;204;49;chamaigosita;x
4411;250;137;38;kynkumcum;x
4412;113;93;18;monastmesemita;x
4413;178;137;24;kamarargai;x
4414;195;62;17;adramhublder;x
4415;127;240;63;aengythinda;x
4416;123;249;10;geldympetra;x
4417;162;220;42;koricroai;x
4418;211;113;41;lapithcarthos;x
4419;139;53;51;maraphithos;x
4420;196;136;35;hieialae;x
4421;250;212;34;niadicaeaaea;x
4422;52;232;65;helijuila;x
4423;70;63;40;kynastene;x
4424;112;204;46;gouroricai;x
4425;133;180;56;erychalcessa;x
4426;56;169;26;lebmukethrae;x
4427;197;144;65;cymegalotrias;x
4428;127;153;67;dorantiene;x
4429;138;65;44;klaadramica;x
4430;216;128;16;milethistrtiri;x
4431;55;242;8;hieeleuum;x
4432;220;62;24;mugoreia;x
4433;235;115;47;argyrkumthus;x
4434;149;132;70;chersadramatrea;x
4435;118;105;0;monbarlia;x
4436;60;193;75;hisnymphnes;x
4437;114;243;52;empormyoli;x
4438;252;59;69;metapohistrder;x
4439;152;151;55;clechalclea;x
4440;192;239;24;edephmenus;x
4441;165;191;46;berggorgida;x
4442;157;147;73;epidkamarlia;x
4443;159;60;55;kyrkimmeion;x
4444;223;190;2;checleomos;x
4445;72;232;5;naulebeon;x
4446;82;142;29;amnidimaae;x
4447;126;115;25;nemoresoli;x
4448;157;240;6;methhelai;x
4449;175;90;63;mumadytium;x
4450;122;122;21;argcrotthrae;x
4451;118;195;75;cnihelia;x
4452;246;168;27;lepcythuf;x
4453;65;64;58;hemeepidesmos;x
4454;210;82;14;didycaryllai;x
4455;58;88;30;eretantiae;x
4456;141;239;11;kalantines;x
4457;111;124;8;megalkouyra;x
4458;224;189;43;golgkydtes;x
4459;125;210;73;ephnythena;x
4460;188;109;3;delphcorcesmos;x
4461;81;229;24;carygazon;x
4462;151;200;21;lamchamea;x
4463;168;101;13;apamantpolis;x
4464;53;103;61;askephealous;x
4465;236;234;37;orcorcia;x
4466;148;214;11;demoeoas;x
4467;84;255;33;nicolocrene;x
4468;222;241;32;astneaesmos;x
4469;230;103;10;katakiones;x
4470;249;177;55;kimmonaslis;x
4471;169;105;62;ialyklazoium;x
4472;154;116;57;megalocherstiri;x
4473;186;149;53;golgdemissa;x
4474;95;136;74;agringortder;x
4475;92;136;18;mesemkasmlia;x
4476;192;96;52;hellampetta;x
4477;140;242;45;argyrlocuf;x
4478;111;166;45;kelarion;x
4479;218;51;39;askllefalous;x
4480;123;122;44;hemeroamarynes;x
4481;64;194;30;delphchalonia;x
4482;248;110;8;marmgytaea;x
4483;65;136;40;mukenkynalous;x
4484;223;54;53;lepreheloium;x
4485;118;192;9;oronymphine;x
4486;102;190;33;byllmorgaissa;x
4487;233;241;70;olbikuessa;x
4488;231;185;160;andreleios;x
4489;226;199;68;epheleuatrea;x
4490;58;72;45;elchalceia;x
4491;244;171;226;oemagthena;x
4492;236;234;44;bermantithrae;x
4493;118;166;7;mukehermai;x
4494;215;214;57;geempodus;x
4495;91;155;28;knidastthus;x
4496;136;246;54;mallmaronlea;x
4497;75;250;9;gournepidlia;x
4498;253;117;25;geolbcia;x
4499;169;201;16;halicgyrthilia;x
4500;137;234;72;laoolymate;x
4501;152;172;42;iolcmadytion;x
4502;224;55;71;aigandrrias;x
4503;249;92;49;knoamarnes;x
4504;240;64;35;cleometatherna;x
4505;162;178;29;empcolosos;x
4506;162;123;54;aytelanae;x
4507;127;202;4;bybkasmpetra;x
4508;66;183;20;iolepnae;x
4509;215;131;47;callilepinda;x
4510;250;162;48;dimdeldus;x
4511;140;158;25;kerkmagneida;x
4512;246;254;10;monatartemina;x
4513;185;110;45;bergmascia;x
4514;186;103;66;aigoscythlia;x
4515;185;54;11;onchlaaea;x
4516;220;92;31;lismassinon;x
4517;69;71;43;cleocallium;x
4518;222;129;54;iobarlis;x
4519;254;153;74;lebekimmeatrea;x
4520;222;109;3;millmiseosse;x
4521;203;254;56;kiohageia;x
4522;249;82;65;cherolblia;x
4523;203;185;25;ianymina;x
4524;76;130;36;lapithdicate;x
4525;158;181;61;chalckorintthos;x
4526;151;238;57;antioricessa;x
4527;70;193;6;artemakron;x
4528;254;92;11;kannclazila;x
4529;159;41;130;methaimbrosse;x
4530;57;130;1;linmisthus;x
4531;172;156;16;alakalliesmos;x
4532;154;129;64;marathmonatosse;x
4533;83;238;64;monastlesdos;x
4534;76;128;41;didyartlia;x
4535;254;233;12;odessamnipolis;x
4536;184;197;15;lindheraera;x
4537;128;183;16;golaoiana;x
4538;225;194;65;iokouriida;x
4539;220;93;58;odephytherna;x
4540;206;195;20;malolymyra;x
4541;119;255;33;kyrecleothera;x
4542;108;120;36;kouolbrea;x
4543;173;95;61;lapheralia;x
4544;128;109;14;golgelatios;x
4545;71;57;39;marmaskesmos;x
4546;231;54;57;kyreankae;x
4547;232;202;27;cherhelae;x
4548;217;216;113;apacorios;x
4549;181;249;58;laodilampsaica;x
4550;103;188;41;kumaraesmos;x
4551;236;154;17;hemerobhyrtmos;x
4552;246;128;40;monatmarthos;x
4553;229;125;47;artemolbdos;x
4554;167;150;23;achoeus;x
4555;69;94;51;dorastpolis;x
4556;248;91;19;akrknoios;x
4557;223;174;38;opukorinosia;x
4558;145;191;37;aendicaeaetta;x
4559;163;183;52;dylamponia;x
4560;150;92;52;megalhubletta;x
4561;110;89;54;metaaytpetra;x
4562;168;126;73;idalherasos;x
4563;178;155;32;lefkabraulis;x
4564;193;237;12;eubocum;x
4565;242;196;29;ialyitanai;x
4566;221;171;61;diolilcia;x
4567;147;161;14;odemesuf;x
4568;136;78;5;kioittes;x
4569;218;104;70;leioderias;x
4570;212;88;11;kydohelolia;x
4571;52;245;29;cherlinyra;x
4572;97;145;8;leskaiesmos;x
4573;55;93;8;massamantipetra;x
4574;173;90;7;kumamaryon;x
4575;253;220;20;aenastoas;x
4576;226;102;3;elejuthena;x
4577;229;105;18;kynnicus;x
4578;95;245;57;borysaeglia;x
4579;71;249;21;herakimium;x
4580;62;134;56;orchchytera;x
4581;73;209;68;nymphithrias;x
4582;109;200;14;gyrthnicera;x
4583;244;200;60;knidmukenila;x
4584;97;62;32;abklazlia;x
4585;192;184;10;knidmukenlia;x
4586;99;172;34;borysiadus;x
4587;196;117;40;gytmillthena;x
4588;127;106;59;acanopusos;x
4589;175;232;0;nicometnae;x
4590;93;57;18;antimonoastion;x
4591;164;229;42;asklampsesmos;x
4592;64;53;59;cormiletios;x
4593;131;126;10;nirorai;x
